CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Churned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance
744,3.58351893845611,2,1,1,87213.33,0,False,False,True,False,True,False,True,False,True,False
474,3.6109179126442243,3,0,0,57175.32,0,False,False,True,False,True,False,False,True,False,True
559,3.8918202981106265,2,1,0,120540.83,1,True,False,False,False,True,False,True,False,True,False
706,3.7376696182833684,9,1,1,28714.34,0,False,False,True,False,True,False,False,True,False,True
628,3.091042453358316,3,1,0,85426.28,0,False,False,True,True,False,False,True,False,False,True
429,3.1780538303479458,4,1,0,46170.75,0,True,False,False,False,True,False,True,False,True,False
525,4.04305126783455,2,1,1,64448.36,0,False,False,True,True,False,False,True,False,True,False
680,3.4011973816621555,8,1,1,16278.97,0,True,False,False,True,False,False,True,False,True,False
749,3.6888794541139363,1,1,0,182855.42,1,True,False,False,False,True,False,True,False,True,False
763,3.4339872044851463,4,0,0,50404.72,0,True,False,False,True,False,False,False,True,False,True
734,3.4011973816621555,3,1,0,107640.25,0,True,False,False,False,True,False,False,True,False,True
716,3.5553480614894135,4,1,0,134132.65,0,True,False,False,False,True,False,True,False,True,False
594,3.5553480614894135,2,1,0,103480.69,0,True,False,False,False,True,False,False,True,False,True
644,3.828641396489095,9,1,0,108761.05,1,True,False,False,True,False,False,True,False,True,False
671,3.5553480614894135,1,1,1,179012.3,0,False,True,False,False,True,False,True,False,True,False
664,3.258096538021482,7,1,1,95145.14,0,False,True,False,False,True,False,False,True,True,False
656,3.912023005428146,7,0,1,72143.44,0,True,False,False,False,True,False,False,True,False,True
667,3.6888794541139363,1,1,0,19162.89,0,False,False,True,True,False,False,True,False,True,False
663,3.784189633918261,2,0,1,144680.18,0,False,True,False,False,True,False,False,True,True,False
584,3.4011973816621555,8,1,0,177772.03,1,False,True,False,True,False,False,True,False,True,False
626,3.6109179126442243,6,1,0,5597.94,0,False,False,True,True,False,False,True,False,True,False
485,3.367295829986474,7,1,0,116828.51,1,True,False,False,False,True,False,True,False,True,False
659,3.4657359027997265,3,0,1,174652.51,0,False,True,False,True,False,False,False,True,True,False
649,3.4965075614664802,2,1,0,2010.98,0,True,False,False,False,True,False,False,True,False,True
805,3.6635616461296463,5,1,0,14109.85,1,False,False,True,True,False,False,True,False,True,False
716,3.6635616461296463,10,1,0,43527.4,1,False,True,False,True,False,False,True,False,True,False
642,3.6888794541139363,6,0,1,86099.23,1,False,True,False,True,False,False,False,True,True,False
659,3.4339872044851463,4,0,0,161574.19,0,True,False,False,False,True,False,True,False,True,False
545,3.8501476017100584,5,1,1,38970.14,0,False,False,True,True,False,False,False,True,False,True
543,3.091042453358316,8,0,0,127587.22,0,True,False,False,False,True,False,False,True,False,True
718,3.2188758248682006,7,1,0,30380.12,0,True,False,False,True,False,False,False,True,False,True
840,3.7612001156935624,7,1,0,90908.95,0,True,False,False,True,False,False,False,True,False,True
630,3.5263605246161616,9,1,0,138275.01,0,False,True,False,True,False,False,False,True,True,False
643,4.07753744390572,3,1,1,32171.79,0,False,True,False,False,True,False,True,False,True,False
654,3.4657359027997265,1,1,1,126143.23,0,False,True,False,True,False,False,True,False,True,False
582,3.6635616461296463,5,1,1,129892.93,0,True,False,False,False,True,False,False,True,False,True
659,3.4657359027997265,3,1,1,102416.84,0,False,False,True,False,True,False,False,True,True,False
762,3.6635616461296463,2,1,1,18719.67,0,False,False,True,False,True,False,True,False,True,False
568,3.4657359027997265,7,1,0,61936.22,0,False,False,True,True,False,False,True,False,True,False
670,3.2188758248682006,6,1,1,78358.94,0,False,False,True,False,True,False,False,True,False,True
613,3.8066624897703196,1,1,1,147224.27,0,True,False,False,True,False,False,False,True,True,False
539,3.4011973816621555,0,1,0,160979.66,0,True,False,False,False,True,False,False,True,False,True
850,4.04305126783455,8,1,1,132298.49,0,False,False,True,True,False,False,False,True,True,False
522,3.5263605246161616,9,1,0,174248.52,1,False,False,True,False,True,False,True,False,True,False
737,3.713572066704308,1,1,1,123547.28,0,True,False,False,False,True,False,True,False,True,False
520,4.060443010546419,3,0,1,32790.02,0,True,False,False,False,True,False,False,True,False,True
706,3.332204510175204,3,0,1,181543.67,0,False,False,True,False,True,False,False,True,False,True
643,3.8066624897703196,2,0,1,2319.96,1,False,True,False,True,False,False,True,False,True,False
648,3.912023005428146,9,1,1,189543.19,0,True,False,False,True,False,False,True,False,True,False
443,3.367295829986474,9,1,0,10940.4,0,False,True,False,True,False,False,False,True,True,False
640,4.219507705176107,9,1,1,199493.38,0,True,False,False,False,True,False,False,True,False,True
628,3.4965075614664802,3,1,1,188193.25,0,False,False,True,True,False,False,True,False,False,True
540,3.7376696182833684,9,1,0,172572.64,0,False,True,False,True,False,False,False,True,True,False
460,3.5553480614894135,8,1,1,189339.6,0,False,True,False,True,False,False,False,True,True,False
636,3.5263605246161616,2,0,1,53512.16,0,False,True,False,False,True,False,False,True,True,False
593,3.367295829986474,2,1,0,34004.44,0,True,False,False,True,False,False,True,False,True,False
801,3.7376696182833684,4,1,1,10598.29,0,False,False,True,False,True,False,True,False,True,False
640,4.31748811353631,1,0,1,113428.77,0,False,True,False,True,False,False,False,True,True,False
611,3.4339872044851463,0,1,1,183487.98,0,False,True,False,False,True,False,False,True,True,False
802,3.4339872044851463,1,1,1,187658.09,0,False,True,False,False,True,False,True,False,True,False
717,3.5553480614894135,7,1,1,172459.39,0,False,True,False,False,True,False,False,True,True,False
769,3.6635616461296463,8,0,1,21016.0,0,True,False,False,True,False,False,True,False,False,True
745,3.8066624897703196,10,1,1,122381.02,1,False,True,False,False,True,True,False,False,True,False
572,3.5553480614894135,4,1,0,128123.66,0,False,False,True,False,True,False,True,False,True,False
629,3.4011973816621555,2,1,0,19570.63,0,False,False,True,True,False,False,True,False,True,False
687,3.6635616461296463,2,0,0,188150.6,1,False,False,True,True,False,True,False,False,False,True
483,3.912023005428146,9,1,1,111020.24,0,True,False,False,True,False,False,False,True,False,True
690,3.58351893845611,7,1,0,123775.15,0,True,False,False,False,True,False,False,True,True,False
492,3.4011973816621555,10,0,1,146700.22,0,False,True,False,True,False,False,False,True,True,False
709,3.332204510175204,8,1,0,145251.35,0,False,True,False,False,True,False,False,True,True,False
705,3.784189633918261,3,1,0,82463.69,0,False,True,False,False,True,False,True,False,True,False
560,4.189654742026425,9,1,1,15928.49,0,True,False,False,True,False,False,True,False,False,True
611,3.828641396489095,6,1,0,45886.33,0,False,False,True,False,True,False,False,True,False,True
730,4.127134385045092,2,1,1,186489.95,0,False,False,True,False,True,False,False,True,False,True
709,3.8066624897703196,2,0,1,162922.65,0,False,False,True,True,False,False,False,True,False,True
544,3.044522437723423,10,1,0,9262.77,0,True,False,False,True,False,False,False,True,True,False
712,3.367295829986474,7,1,1,84932.4,0,False,True,False,True,False,False,True,False,True,False
752,3.6375861597263857,3,1,1,71557.12,0,False,True,False,False,True,False,True,False,True,False
648,3.828641396489095,9,1,0,77405.95,1,False,False,True,False,True,False,False,True,True,False
556,3.6375861597263857,8,0,0,417.41,1,False,False,True,False,True,False,False,True,False,True
594,3.1780538303479458,0,1,1,71405.17,0,False,False,True,True,False,False,True,False,True,False
645,3.6109179126442243,2,0,1,153400.24,0,False,True,False,True,False,False,False,True,True,False
557,3.4965075614664802,3,1,1,371.05,0,True,False,False,False,True,False,True,False,True,False
547,3.4657359027997265,8,1,0,67789.99,0,False,True,False,False,True,False,True,False,True,False
701,3.6635616461296463,9,0,1,145894.9,0,True,False,False,True,False,False,False,True,False,True
616,4.189654742026425,1,1,0,183840.51,1,True,False,False,True,False,False,True,False,True,False
605,3.9512437185814275,1,1,0,108887.44,0,True,False,False,False,True,False,True,False,True,False
593,3.6375861597263857,4,1,1,154071.27,0,False,True,False,True,False,False,True,False,True,False
751,3.9512437185814275,8,0,1,179291.85,0,False,False,True,False,True,False,False,True,False,True
443,3.58351893845611,6,0,1,56937.43,0,False,False,True,False,True,False,False,True,True,False
685,3.1354942159291497,8,1,1,112239.03,0,True,False,False,False,True,False,False,True,False,True
718,3.58351893845611,9,1,0,45909.87,0,True,False,False,False,True,False,True,False,False,True
538,3.8918202981106265,9,0,0,173779.25,1,False,False,True,True,False,False,True,False,True,False
611,3.6109179126442243,4,1,0,125696.26,0,False,False,True,True,False,False,False,True,False,True
668,3.6109179126442243,10,1,1,159585.61,0,False,True,False,False,True,False,False,True,True,False
537,3.713572066704308,3,1,0,106761.47,0,False,True,False,True,False,False,True,False,True,False
709,3.1354942159291497,10,0,0,129590.18,0,False,False,True,False,True,False,False,True,False,True
850,3.6375861597263857,1,1,1,80006.65,0,True,False,False,False,True,False,False,True,False,True
745,3.4339872044851463,3,1,1,140451.52,0,False,False,True,True,False,False,True,False,True,False
693,3.713572066704308,9,1,1,187929.43,1,False,True,False,True,False,True,False,False,True,False
795,3.5553480614894135,8,1,0,167155.36,0,False,False,True,False,True,False,False,True,False,True
626,3.258096538021482,8,0,0,191420.71,0,False,False,True,False,True,False,False,True,False,True
487,4.110873864173311,5,0,0,11384.45,1,False,True,False,True,False,False,True,False,True,False
556,3.6635616461296463,9,1,1,94898.1,0,True,False,False,True,False,False,True,False,True,False
643,3.828641396489095,6,0,0,106781.59,0,True,False,False,True,False,False,False,True,False,True
605,3.332204510175204,6,0,0,159508.52,0,True,False,False,True,False,False,False,True,False,True
756,4.0943445622221,3,1,0,93524.19,1,False,True,False,True,False,False,True,False,True,False
586,3.6375861597263857,2,1,0,87168.46,0,True,False,False,True,False,False,False,True,False,True
535,3.6888794541139363,7,1,0,8128.32,1,False,True,False,False,True,False,True,False,True,False
678,3.5553480614894135,4,1,0,125518.32,0,True,False,False,True,False,False,True,False,False,True
596,3.6635616461296463,9,1,0,48963.59,0,True,False,False,False,True,False,True,False,False,True
648,3.258096538021482,9,1,0,98368.24,0,True,False,False,False,True,False,True,False,True,False
492,3.6635616461296463,10,1,0,148584.61,0,False,True,False,False,True,False,False,True,True,False
702,3.8066624897703196,0,1,1,27474.81,0,True,False,False,False,True,False,True,False,True,False
486,3.6888794541139363,9,1,0,76192.21,0,False,True,False,True,False,False,True,False,True,False
568,3.6888794541139363,1,0,0,134600.94,1,False,True,False,False,True,False,True,False,True,False
619,4.04305126783455,3,1,1,72467.99,1,False,True,False,False,True,False,True,False,True,False
724,3.713572066704308,2,0,1,199645.45,0,False,True,False,False,True,False,False,True,True,False
548,3.4965075614664802,0,1,0,42749.85,0,False,True,False,True,False,False,True,False,True,False
545,3.6109179126442243,8,1,0,136050.44,1,False,True,False,True,False,False,True,False,True,False
683,3.4965075614664802,8,0,0,73564.44,0,True,False,False,False,True,False,True,False,False,True
762,3.9318256327243257,3,0,1,85578.63,0,True,False,False,True,False,False,True,False,True,False
627,3.4011973816621555,4,1,0,129826.89,0,False,True,False,True,False,False,False,True,True,False
516,3.5553480614894135,10,0,0,119666.0,0,True,False,False,False,True,False,False,True,True,False
800,3.6375861597263857,2,1,0,68052.08,0,True,False,False,True,False,False,False,True,True,False
464,3.7376696182833684,3,1,1,164104.74,0,False,True,False,True,False,False,True,False,True,False
626,3.5553480614894135,3,0,0,80190.36,0,True,False,False,True,False,False,True,False,False,True
790,3.4339872044851463,9,1,0,84126.75,0,True,False,False,True,False,False,False,True,False,True
534,3.5263605246161616,7,1,1,70179.0,0,True,False,False,True,False,False,False,True,True,False
745,3.828641396489095,2,1,1,118024.1,0,True,False,False,False,True,False,True,False,True,False
553,3.8501476017100584,3,0,0,145704.19,1,False,False,True,False,True,False,True,False,True,False
748,3.258096538021482,1,0,1,183049.41,0,True,False,False,True,False,False,True,False,True,False
722,3.6109179126442243,2,0,0,120906.83,0,True,False,False,False,True,False,True,False,False,True
501,3.6888794541139363,4,1,1,100433.83,0,True,False,False,False,True,False,True,False,True,False
675,3.6375861597263857,6,0,0,138777.0,1,True,False,False,True,False,False,True,False,True,False
778,3.8501476017100584,6,1,0,124694.99,0,False,False,True,True,False,False,False,True,True,False
494,3.6375861597263857,7,1,0,40084.32,0,False,True,False,True,False,False,True,False,True,False
850,3.6888794541139363,9,0,1,119232.33,0,True,False,False,False,True,False,False,True,False,True
592,3.4339872044851463,7,0,0,43921.36,0,False,False,True,False,True,False,True,False,True,False
590,3.784189633918261,3,1,0,62222.81,0,False,False,True,True,False,False,True,False,True,False
758,3.6635616461296463,6,0,1,56577.0,0,True,False,False,True,False,False,True,False,True,False
506,3.58351893845611,5,1,0,164253.35,0,True,False,False,False,True,False,False,True,False,True
733,3.4965075614664802,3,1,1,7666.73,0,True,False,False,False,True,False,True,False,False,True
711,3.6375861597263857,3,1,0,68487.51,0,True,False,False,False,True,False,False,True,False,True
514,3.7612001156935624,1,0,1,199273.98,1,False,True,False,False,True,False,True,False,True,False
637,3.6109179126442243,8,1,1,186062.36,0,False,False,True,False,True,False,True,False,False,True
468,3.367295829986474,1,1,1,195711.16,0,False,True,False,False,True,False,False,True,True,False
539,3.6635616461296463,3,1,0,36692.17,0,True,False,False,False,True,False,False,True,False,True
509,3.2188758248682006,3,1,0,106920.57,0,False,False,True,True,False,False,False,True,True,False
662,3.4657359027997265,4,1,1,48725.68,1,True,False,False,True,False,False,True,False,True,False
818,3.258096538021482,4,1,1,167036.94,0,False,False,True,False,True,False,False,True,False,True
608,3.4965075614664802,9,1,0,68777.26,0,True,False,False,False,True,False,True,False,True,False
